engine,entry_time,exit_time,side,entry_price,exit_price,hold_bars,gross_return,exit_reason,entry_confidence,entry_base_confirms,entry_box_width_pct,entry_warmup,take_profit_target,early_favorable_excursion,early_adverse_excursion,net_return,weighted_return
boundary,2020-01-08 00:00:00+00:00,2020-01-08 02:00:00+00:00,1,8443.4,8284.2,2,-0.01885496364023953,early_failure,0.6165370662620666,0.0,0.0404082873408028,True,,0.002416088305658759,0.02136580050690473,-0.02045496364023953,-0.0
boundary,2020-01-08 07:00:00+00:00,2020-01-09 13:00:00+00:00,-1,8303.1,7898.0,30,0.04878900651563878,time_stop_max,0.6154787114424944,0.0,0.05316799348034679,True,,0.05444954294179283,0.013657549589912055,0.04718900651563878,0.0
false_break,2020-01-08 16:00:00+00:00,2020-01-09 22:00:00+00:00,-1,8115.6,7811.7,30,0.03744639952683726,time_stop_max,0.6152098460986883,3.0,0.07035067236762133,True,,0.04480260239538669,0.0014786337424219642,0.03584639952683726,0.03584639952683726
boundary,2020-01-23 13:00:00+00:00,2020-01-24 11:00:00+00:00,-1,8360.1,8412.3,22,-0.006243944450425198,time_stop_early,0.7321357090080642,0.0,0.012435856030430275,False,,0.014365856867740834,0.009796533534287777,-0.0078439444504252,-0.0
boundary,2020-01-24 21:00:00+00:00,2020-01-24 23:00:00+00:00,1,8509.2,8445.2,2,-0.007521271094815041,early_failure,0.6277252052643807,0.0,0.028945631395039105,False,,0.00032905561039808795,0.010835331170968021,-0.009121271094815041,-0.0
boundary,2020-01-25 04:00:00+00:00,2020-01-26 10:00:00+00:00,1,8316.3,8444.6,30,0.015427533879249333,time_stop_max,0.6261318258352293,0.0,0.03317300562349425,False,,0.020646200834505857,0.0027536284164833003,0.013827533879249333,0.0
boundary,2020-01-26 16:00:00+00:00,2020-01-27 22:00:00+00:00,1,8500.7,8909.3,30,0.04806662980695697,time_stop_max,0.7381798200268739,0.0,0.017087024205849538,False,,0.05967743832860806,0.0012469561330243906,0.046466629806956976,0.0
boundary,2020-01-28 06:00:00+00:00,2020-01-28 22:00:00+00:00,-1,9018.8,9138.3,16,-0.013250099791546566,time_stop_early,0.622776399868338,0.0,0.04784718218240431,False,,0.01247394331840157,0.01889386614627231,-0.014850099791546566,-0.0
boundary,2020-01-29 02:00:00+00:00,2020-01-29 04:00:00+00:00,-1,9326.9,9340.7,2,-0.0014795912897105357,early_failure,0.6164022144992302,0.0,0.050341083318144186,False,,0.000964950841115475,0.006036303594977976,-0.0030795912897105355,-0.0
boundary,2020-01-29 09:00:00+00:00,2020-01-30 07:00:00+00:00,-1,9336.3,9385.0,22,-0.005216199136703015,time_stop_early,0.6167367179156071,0.0,0.04856947256050764,False,,0.01288519006458655,0.014963101014320523,-0.006816199136703015,-0.0
boundary,2020-02-05 12:00:00+00:00,2020-02-06 18:00:00+00:00,1,9454.3,9780.9,30,0.03454512761388995,time_stop_max,0.742763339442529,0.0,0.01671514548935412,False,,0.04502713051204221,0.004156838687158104,0.03294512761388995,0.0
boundary,2020-02-07 03:00:00+00:00,2020-02-07 22:00:00+00:00,-1,9788.2,9822.1,19,-0.0034633538342085934,time_stop_early,0.6184659673223837,0.0,0.03598163264611156,False,,0.004719968942195729,0.01040027788561737,-0.005063353834208593,-0.0
boundary,2020-02-08 08:00:00+00:00,2020-02-09 14:00:00+00:00,1,9816.7,10103.9,30,0.029256267381095435,time_stop_max,0.6126532696213356,0.0,0.013676269350528457,False,,0.03782330110933407,0.006794543991361701,0.027656267381095435,0.0
boundary,2020-02-09 22:00:00+00:00,2020-02-10 05:00:00+00:00,1,10132.1,9950.0965,7,-0.017963058003770294,price_stop,0.6193770592736934,0.0,0.024853929590114607,False,,0.008260873856357431,0.03771182676838958,-0.019563058003770294,-0.0
