engine,entry_time,exit_time,side,entry_price,exit_price,hold_bars,gross_return,exit_reason,entry_confidence,entry_base_confirms,entry_box_width_pct,entry_warmup,take_profit_target,early_favorable_excursion,early_adverse_excursion,net_return,weighted_return,fb_regime,fb_regime_ret,box_width_pct,event_base_confirms,event_confidence,reward_to_cost_ratio,expected_reward_rate,expected_cost_rate,blocked_reason,capture_recovery_used,capture_recovery_reason,capture_recovery_candidate_signal,effective_signal_input,reentry_strength,box_midline,box_upper_edge,box_lower_edge,box_width,box_width_pct_evt,h4_box_width_pct,box_confidence,h4_method_agreement,h4_transition_risk,atr,box_width_bucket,h4_width_bucket,reward_to_midline,reward_to_opposite_edge,reward_to_cost_midline,entry_stop_distance,stop_dist_box_ratio
false_break,2022-11-20 01:00:00+00:00,2022-11-21 07:00:00+00:00,-1,16686.3,16042.3,30,0.0385945356370196,time_stop_max,0.7380395985179103,3.0,0.0081250287161724,False,,0.0471224897071249,0.0033680324577647,0.0369945356370196,0.0369945356370196,down,-0.1248642950422455,0.0081250287161724,3.0,0.7380395985179103,0.5788181522166369,0.0009261090435466,0.0016,,False,,0,-1,0.7720355026676521,16670.846666666668,16738.635000000002,16603.058333333334,135.57666666666773,0.0081250287161724,0.0345856179690088,0.9840527980238803,0.6666666666666666,0.2006670520575714,47.63571428571413,0.5-1.0%,3.0-4.0%,0.000926109043546619,0.004988623401632752,0.5788181522166369,81.34600000000064,0.6
false_break,2022-11-23 13:00:00+00:00,2022-11-23 19:00:00+00:00,-1,16396.5,16701.05625,6,-0.0185744671118837,price_stop,0.421902784496216,2.0,0.0351834995273381,False,,0.0043911810447351,0.0211752508157228,-0.0201744671118837,-0.0201744671118837,down,-0.1526531751281628,0.0351834995273381,2.0,0.421902784496216,7.871844791571338,0.0125949516665141,0.0016,,True,exec_conf_low,0,-1,0.2840421313560528,16189.986875,16478.43,15901.54375,576.8862499999996,0.0351834995273381,0.0371511618560761,0.8438055689924321,0.6666666666666666,0.0636185198051421,129.34285714285735,2.5-4.0%,3.0-4.0%,0.012594951666514143,0.030186701430183205,7.8718447915713385,346.1317499999997,0.6
false_break,2022-11-26 14:00:00+00:00,2022-11-27 15:00:00+00:00,-1,16575.1,16574.6,25,3.0165730523501463e-05,time_stop_early,0.8415085840203815,4.0,0.0086803900630061,False,,0.011951662433409,0.0015022533800701,-0.0015698342694764,-0.0015698342694764,down,-0.1941825925043633,0.0086803900630061,4.0,0.8415085840203815,0.6404875888130213,0.0010247801421008,0.0016,,False,,0,-1,0.7638861538104765,16558.114166666663,16630.05333333333,16486.174999999996,143.878333333334,0.0086803900630061,0.0222139159512556,0.8415085840203815,1.0,0.0395790615251208,59.23571428571476,0.5-1.0%,2.0-3.0%,0.001024780142100834,0.005364975173603903,0.6404875888130213,86.32700000000041,0.6
false_break,2022-12-01 15:00:00+00:00,2022-12-02 11:00:00+00:00,-1,16983.2,16991.7,20,-0.0005004946064346,time_stop_early,0.6168245782068574,3.0,0.0335045073955439,False,,0.0071953459889774,0.0039156342738706,-0.0021004946064346,-0.0021004946064346,down,-0.1693997623111571,0.0335045073955439,3.0,0.6168245782068574,5.620881039792233,0.0089934096636675,0.0016,,False,,0,-1,0.4631522524719335,16830.463125000002,17114.97,16545.95625,569.0137500000019,0.0335045073955439,0.0293172021638137,0.8224327709424766,1.0,0.0306743437070072,95.54285714285705,2.5-4.0%,2.0-3.0%,0.008993409663667573,0.025745663361439575,5.620881039792233,341.40825000000115,0.6
false_break,2022-12-04 00:00:00+00:00,2022-12-05 06:00:00+00:00,1,16950.0,17307.8,30,0.0211091445427729,time_stop_max,0.6270047337568319,3.0,0.0092725909537854,False,,0.028513274336283,0.0025781710914454,0.0195091445427729,0.0195091445427729,down,-0.1642382734494032,0.0092725909537854,3.0,0.6270047337568319,1.43560256882988,0.0022969641101278,0.0016,,False,,0,1,0.5045690850430363,16988.933541666665,17067.51875,16910.348333333335,157.1704166666641,0.0092725909537854,0.0322177342935659,0.8360063116757759,0.6666666666666666,0.0903431430344089,47.7857142857148,0.5-1.0%,3.0-4.0%,0.002296964110127808,0.006933259587020624,1.4356025688298801,94.30224999999845,0.6
false_break,2023-03-04 18:00:00+00:00,2023-03-06 00:00:00+00:00,1,22323.6,22449.2,30,0.0056263326703578,time_stop_max,0.6265560538187135,3.0,0.0334351127655632,False,,0.0154992922288519,0.0069657223745274,0.0040263326703578,0.0040263326703578,down,-0.0721001571189865,0.0334351127655632,3.0,0.6265560538187135,10.03485964218731,0.0160557754274996,0.0016,,False,,0,1,0.0395859861411024,22682.02270833333,23055.21875,22308.826666666668,746.3920833333286,0.0334351127655632,0.0430594823633433,0.8354080717582847,0.6666666666666666,0.0863386266514401,47.02857142857101,2.5-4.0%,4.0-5.0%,0.016055775427499697,0.032773331810281636,10.03485964218731,447.8352499999972,0.6
false_break,2023-05-10 17:00:00+00:00,2023-05-10 20:00:00+00:00,-1,27496.3,27829.85142857143,3,-0.012130774997779,price_stop,0.7293219151664541,1.0,0.0208186192324057,False,,0.0052225208482595,0.0179005902612352,-0.013730774997779,-0.013730774997779,down,-0.0569862713021172,0.0208186192324057,1.0,0.7293219151664541,-6.393038184531601,-0.0102288610952505,0.0016,,False,,0,-1,1.982664698466507,27777.555833333336,28063.77333333333,27491.338333333337,572.4349999999977,0.0208186192324057,0.0452400001657559,0.9724292202219388,0.6666666666666666,0.0493511538926044,251.44285714285772,1.5-2.5%,4.0-5.0%,-0.010228861095250563,0.00018044852095233654,-6.393038184531601,343.4609999999986,0.6
false_break,2023-05-10 21:00:00+00:00,2023-05-11 08:00:00+00:00,1,27508.1,27270.399999999998,11,-0.0086410911695102,price_stop,0.4881224320016221,2.0,0.0191860458071138,False,,0.0079503855228095,0.0086556323410195,-0.0102410911695102,-0.0102410911695102,down,-0.0587057764759425,0.0191860458071138,2.0,0.4881224320016221,4.664251166020261,0.0074628018656324,0.0016,,False,,0,1,0.2220594133195155,27713.3875,27977.27333333333,27449.501666666667,527.7716666666674,0.0191860458071138,0.0464340806035939,0.9762448640032444,0.6666666666666666,0.0521331217312278,344.6928571428577,1.5-2.5%,4.0-5.0%,0.007462801865632418,0.01705582476918921,4.664251166020261,379.16214285714346,0.7184207997596365
false_break,2023-05-12 21:00:00+00:00,2023-05-14 00:00:00+00:00,1,26747.0,26742.6,27,-0.0001645044304035,time_stop_early,0.4142177090805734,2.0,0.0389488384990215,False,,0.0115153101282385,0.007268104834187,-0.0017645044304035,-0.0017645044304035,down,-0.1069299988313661,0.0389488384990215,2.0,0.4142177090805734,6.0999588349471,0.0097599341359153,0.0016,,True,exec_conf_low,0,1,0.4988331096876956,27008.04895833333,27528.931249999998,26487.166666666664,1041.76458333333,0.0389488384990215,0.0591362423962948,0.8284354181611469,0.6666666666666666,0.0812360470029833,207.3714285714294,2.5-4.0%,5.0-6.0%,0.00975993413591536,0.029234353385426237,6.0999588349471,625.058749999998,0.6
false_break,2023-05-17 16:00:00+00:00,2023-05-18 17:00:00+00:00,1,26905.7,26659.812,25,-0.0091388813522785,price_stop,0.4217523489647832,2.0,0.0175459877770631,False,,0.0239465986761169,0.0204491984969727,-0.0107388813522785,-0.0107388813522785,down,-0.0865706807171446,0.0175459877770631,2.0,0.4217523489647832,4.017508565409278,0.0064280137046548,0.0016,,True,exec_conf_low,0,1,0.2672953171598856,27078.650208333333,27314.693749999995,26842.606666666667,472.08708333332834,0.0175459877770631,0.0409710404537992,0.8435046979295664,0.6666666666666666,0.0562235072411366,153.80000000000032,1.5-2.5%,4.0-5.0%,0.006428013704654845,0.015201007593186322,4.017508565409278,283.252249999997,0.6
