timestamp,engine,event,side,status,reason
2019-12-21 21:00:00+00:00,boundary,entry,-1,accepted,
2019-12-22 05:00:00+00:00,boundary,entry,-1,blocked,position_overlap
2019-12-22 07:00:00+00:00,boundary,exit,-1,closed,price_stop
2019-12-22 12:00:00+00:00,boundary,entry,1,accepted,
2019-12-22 18:00:00+00:00,boundary,entry,1,blocked,position_overlap
2019-12-23 00:00:00+00:00,boundary,entry,1,blocked,position_overlap
2019-12-23 06:00:00+00:00,boundary,entry,-1,blocked,position_overlap
2019-12-23 12:00:00+00:00,boundary,entry,1,blocked,position_overlap
2019-12-23 18:00:00+00:00,boundary,exit,1,closed,time_stop_max
2019-12-23 18:00:00+00:00,boundary,entry,-1,accepted,
2019-12-24 08:00:00+00:00,boundary,entry,1,blocked,position_overlap
2019-12-24 10:00:00+00:00,boundary,exit,-1,closed,time_stop_early
2019-12-24 15:00:00+00:00,boundary,entry,-1,accepted,
2019-12-24 21:00:00+00:00,boundary,entry,1,blocked,position_overlap
2019-12-25 05:00:00+00:00,boundary,entry,-1,blocked,position_overlap
2019-12-25 11:00:00+00:00,boundary,entry,-1,blocked,position_overlap
2019-12-25 19:00:00+00:00,boundary,entry,1,blocked,position_overlap
2019-12-25 21:00:00+00:00,boundary,exit,-1,closed,time_stop_max
2019-12-26 03:00:00+00:00,boundary,entry,-1,accepted,
2019-12-26 10:00:00+00:00,boundary,entry,1,blocked,position_overlap
2019-12-26 16:00:00+00:00,boundary,exit,-1,closed,price_stop
2019-12-26 16:00:00+00:00,boundary,entry,1,accepted,
2019-12-26 19:00:00+00:00,boundary,exit,1,closed,price_stop
2019-12-27 01:00:00+00:00,boundary,entry,1,accepted,
2019-12-27 09:00:00+00:00,boundary,entry,-1,blocked,position_overlap
2019-12-27 11:00:00+00:00,boundary,exit,1,closed,price_stop
2019-12-27 11:00:00+00:00,boundary,circuit,0,pause,loss_streak_trigger
2019-12-27 16:00:00+00:00,boundary,entry,-1,blocked,circuit_pause
2019-12-27 22:00:00+00:00,boundary,entry,1,blocked,circuit_pause
2019-12-28 05:00:00+00:00,boundary,entry,1,accepted,
2019-12-28 08:00:00+00:00,boundary,exit,1,closed,price_stop
2019-12-28 12:00:00+00:00,boundary,entry,-1,accepted,
2019-12-28 18:00:00+00:00,boundary,entry,1,blocked,position_overlap
2019-12-29 01:00:00+00:00,boundary,entry,-1,blocked,position_overlap
2019-12-29 05:00:00+00:00,boundary,exit,-1,closed,time_stop_early
2019-12-29 08:00:00+00:00,boundary,entry,1,accepted,
2019-12-29 17:00:00+00:00,boundary,entry,1,blocked,position_overlap
2019-12-30 00:00:00+00:00,boundary,exit,1,closed,time_stop_early
2019-12-30 00:00:00+00:00,boundary,circuit,0,pause,loss_streak_trigger
2019-12-30 00:00:00+00:00,boundary,entry,-1,blocked,circuit_pause
2019-12-30 06:00:00+00:00,boundary,entry,1,blocked,circuit_pause
2019-12-30 13:00:00+00:00,boundary,entry,1,blocked,circuit_pause
2019-12-30 20:00:00+00:00,boundary,entry,1,accepted,
2019-12-31 00:00:00+00:00,boundary,exit,1,closed,price_stop
2019-12-31 03:00:00+00:00,boundary,entry,-1,accepted,
2019-12-31 12:00:00+00:00,boundary,entry,1,blocked,position_overlap
2019-12-31 14:00:00+00:00,boundary,exit,-1,closed,price_stop
2019-12-31 21:00:00+00:00,boundary,entry,1,accepted,
2020-01-01 07:00:00+00:00,boundary,entry,-1,blocked,position_overlap
2020-01-01 14:00:00+00:00,boundary,entry,1,blocked,position_overlap
2020-01-01 21:00:00+00:00,boundary,entry,-1,blocked,position_overlap
2020-01-02 02:00:00+00:00,boundary,exit,1,closed,time_stop_early
2020-01-02 02:00:00+00:00,boundary,circuit,0,pause,loss_streak_trigger
2020-01-02 03:00:00+00:00,boundary,entry,-1,blocked,circuit_pause
2020-01-02 09:00:00+00:00,boundary,entry,1,blocked,circuit_pause
2020-01-02 15:00:00+00:00,boundary,entry,-1,blocked,circuit_pause
2020-01-02 21:00:00+00:00,boundary,entry,1,accepted,
2020-01-03 01:00:00+00:00,boundary,exit,1,closed,price_stop
2020-01-03 04:00:00+00:00,boundary,entry,1,blocked,risk_side_cooldown
2020-01-03 12:00:00+00:00,boundary,entry,-1,accepted,
2020-01-03 21:00:00+00:00,boundary,entry,-1,blocked,position_overlap
2020-01-04 03:00:00+00:00,boundary,entry,1,blocked,position_overlap
2020-01-04 04:00:00+00:00,boundary,exit,-1,closed,time_stop_early
2020-01-04 09:00:00+00:00,boundary,entry,1,accepted,
2020-01-04 15:00:00+00:00,boundary,entry,1,blocked,position_overlap
2020-01-04 21:00:00+00:00,boundary,entry,1,blocked,position_overlap
2020-01-05 03:00:00+00:00,boundary,entry,1,blocked,position_overlap
2020-01-05 09:00:00+00:00,boundary,entry,-1,blocked,position_overlap
2020-01-05 15:00:00+00:00,boundary,exit,1,closed,time_stop_max
2020-01-05 15:00:00+00:00,boundary,entry,1,blocked,risk_side_cooldown
2020-01-05 21:00:00+00:00,boundary,entry,-1,accepted,
2020-01-06 02:00:00+00:00,boundary,exit,-1,closed,price_stop
2020-01-06 06:00:00+00:00,boundary,entry,-1,accepted,
2020-01-06 12:00:00+00:00,boundary,entry,1,blocked,position_overlap
2020-01-06 21:00:00+00:00,boundary,entry,1,blocked,position_overlap
2020-01-06 22:00:00+00:00,boundary,exit,-1,closed,price_stop
2020-01-07 04:00:00+00:00,boundary,entry,-1,accepted,
2020-01-07 10:00:00+00:00,boundary,entry,1,blocked,position_overlap
2020-01-07 16:00:00+00:00,boundary,entry,1,blocked,position_overlap
2020-01-07 18:00:00+00:00,boundary,exit,-1,closed,price_stop
2020-01-07 18:00:00+00:00,boundary,circuit,0,pause,loss_streak_trigger
2020-01-08 00:00:00+00:00,boundary,entry,1,blocked,circuit_pause
2020-01-08 07:00:00+00:00,boundary,entry,-1,blocked,circuit_pause
2020-01-08 13:00:00+00:00,boundary,entry,1,accepted,
2020-01-08 17:00:00+00:00,boundary,exit,1,closed,price_stop
2020-01-08 22:00:00+00:00,boundary,entry,1,accepted,
2020-01-09 05:00:00+00:00,boundary,entry,-1,blocked,position_overlap
2020-01-09 11:00:00+00:00,boundary,exit,1,closed,price_stop
2020-01-23 13:00:00+00:00,boundary,entry,-1,accepted,
2020-01-23 19:00:00+00:00,boundary,entry,1,blocked,position_overlap
2020-01-24 01:00:00+00:00,boundary,entry,-1,blocked,position_overlap
2020-01-24 09:00:00+00:00,boundary,entry,-1,blocked,position_overlap
2020-01-24 11:00:00+00:00,boundary,exit,-1,closed,time_stop_early
2020-01-24 11:00:00+00:00,boundary,circuit,0,pause,loss_streak_trigger
2020-01-24 21:00:00+00:00,boundary,entry,1,blocked,circuit_pause
2020-01-25 04:00:00+00:00,boundary,entry,1,accepted,
2020-01-25 11:00:00+00:00,boundary,entry,-1,blocked,position_overlap
2020-01-25 21:00:00+00:00,boundary,entry,1,blocked,position_overlap
2020-01-26 03:00:00+00:00,boundary,entry,1,blocked,position_overlap
2020-01-26 09:00:00+00:00,boundary,entry,1,blocked,position_overlap
2020-01-26 10:00:00+00:00,boundary,exit,1,closed,time_stop_max
2020-01-26 16:00:00+00:00,boundary,entry,1,accepted,
2020-01-26 23:00:00+00:00,boundary,entry,1,blocked,position_overlap
2020-01-27 05:00:00+00:00,boundary,entry,1,blocked,position_overlap
2020-01-27 11:00:00+00:00,boundary,entry,1,blocked,position_overlap
2020-01-27 18:00:00+00:00,boundary,entry,1,blocked,position_overlap
2020-01-27 22:00:00+00:00,boundary,exit,1,closed,time_stop_max
2020-01-28 00:00:00+00:00,boundary,entry,1,blocked,risk_side_cooldown
2020-01-28 06:00:00+00:00,boundary,entry,-1,accepted,
2020-01-28 14:00:00+00:00,boundary,entry,-1,blocked,position_overlap
2020-01-28 20:00:00+00:00,boundary,entry,1,blocked,position_overlap
2020-01-28 22:00:00+00:00,boundary,exit,-1,closed,time_stop_early
2020-01-29 02:00:00+00:00,boundary,entry,-1,accepted,
2020-01-29 09:00:00+00:00,boundary,entry,-1,blocked,position_overlap
2020-01-29 16:00:00+00:00,boundary,entry,1,blocked,position_overlap
2020-01-29 18:00:00+00:00,boundary,exit,-1,closed,time_stop_early
2020-01-29 22:00:00+00:00,boundary,entry,-1,accepted,
2020-01-30 14:00:00+00:00,boundary,exit,-1,closed,time_stop_early
2020-01-30 14:00:00+00:00,boundary,circuit,0,pause,loss_streak_trigger
2020-02-05 12:00:00+00:00,boundary,entry,1,accepted,
2020-02-05 18:00:00+00:00,boundary,entry,1,blocked,position_overlap
2020-02-06 00:00:00+00:00,boundary,entry,-1,blocked,position_overlap
2020-02-06 07:00:00+00:00,boundary,entry,-1,blocked,position_overlap
2020-02-06 14:00:00+00:00,boundary,entry,1,blocked,position_overlap
2020-02-06 18:00:00+00:00,boundary,exit,1,closed,time_stop_max
2020-02-06 20:00:00+00:00,boundary,entry,1,blocked,risk_side_cooldown
2020-02-07 03:00:00+00:00,boundary,entry,-1,accepted,
2020-02-07 09:00:00+00:00,boundary,entry,1,blocked,position_overlap
2020-02-07 17:00:00+00:00,boundary,entry,-1,blocked,position_overlap
2020-02-07 22:00:00+00:00,boundary,exit,-1,closed,time_stop_early
2020-02-08 01:00:00+00:00,boundary,entry,-1,blocked,risk_side_cooldown
2020-02-08 08:00:00+00:00,boundary,entry,1,accepted,
2020-02-08 14:00:00+00:00,boundary,entry,1,blocked,position_overlap
2020-02-08 20:00:00+00:00,boundary,entry,-1,blocked,position_overlap
2020-02-09 02:00:00+00:00,boundary,entry,1,blocked,position_overlap
2020-02-09 09:00:00+00:00,boundary,entry,-1,blocked,position_overlap
2020-02-09 14:00:00+00:00,boundary,exit,1,closed,time_stop_max
2020-02-09 16:00:00+00:00,boundary,entry,1,blocked,risk_side_cooldown
2020-02-09 22:00:00+00:00,boundary,entry,1,accepted,
2020-02-10 05:00:00+00:00,boundary,exit,1,closed,price_stop
2020-02-10 05:00:00+00:00,boundary,entry,-1,accepted,
2020-02-10 13:00:00+00:00,boundary,entry,-1,blocked,position_overlap
2020-02-10 20:00:00+00:00,boundary,entry,1,blocked,position_overlap
2020-02-10 21:00:00+00:00,boundary,exit,-1,closed,time_stop_early
2020-02-11 02:00:00+00:00,boundary,entry,-1,accepted,
2020-02-11 08:00:00+00:00,boundary,entry,1,blocked,position_overlap
2020-02-11 15:00:00+00:00,boundary,exit,-1,closed,price_stop
2020-02-11 15:00:00+00:00,boundary,circuit,0,pause,loss_streak_trigger
2020-02-11 15:00:00+00:00,boundary,entry,1,blocked,circuit_pause
2020-02-11 22:00:00+00:00,boundary,entry,-1,blocked,circuit_pause
2020-02-12 05:00:00+00:00,boundary,entry,1,blocked,circuit_pause
2020-02-12 11:00:00+00:00,boundary,entry,1,accepted,
2020-02-12 19:00:00+00:00,boundary,entry,-1,blocked,position_overlap
2020-02-13 07:00:00+00:00,boundary,exit,1,closed,time_stop_early
2020-02-15 15:00:00+00:00,boundary,entry,-1,accepted,
2020-02-15 16:00:00+00:00,boundary,exit,-1,closed,price_stop
2020-02-15 22:00:00+00:00,boundary,entry,1,accepted,
2020-02-16 04:00:00+00:00,boundary,entry,1,blocked,position_overlap
2020-02-16 10:00:00+00:00,boundary,entry,-1,blocked,position_overlap
2020-02-16 14:00:00+00:00,boundary,exit,1,closed,time_stop_early
2020-02-16 14:00:00+00:00,boundary,circuit,0,pause,loss_streak_trigger
2020-02-16 16:00:00+00:00,boundary,entry,-1,blocked,circuit_pause
2020-02-16 22:00:00+00:00,boundary,entry,1,blocked,circuit_pause
2020-02-17 04:00:00+00:00,boundary,entry,-1,blocked,circuit_pause
2020-02-17 10:00:00+00:00,boundary,entry,-1,accepted,
2020-02-17 16:00:00+00:00,boundary,entry,1,blocked,position_overlap
2020-02-17 22:00:00+00:00,boundary,entry,-1,blocked,position_overlap
2020-02-18 02:00:00+00:00,boundary,exit,-1,closed,time_stop_early
2020-02-18 04:00:00+00:00,boundary,entry,1,accepted,
2020-02-18 09:00:00+00:00,boundary,exit,1,closed,price_stop
2020-02-18 13:00:00+00:00,boundary,entry,-1,accepted,
2020-02-18 15:00:00+00:00,boundary,exit,-1,closed,price_stop
2020-02-18 20:00:00+00:00,boundary,entry,1,accepted,
2020-02-19 04:00:00+00:00,boundary,entry,-1,blocked,position_overlap
2020-02-19 10:00:00+00:00,boundary,entry,1,blocked,position_overlap
2020-02-19 12:00:00+00:00,boundary,exit,1,closed,time_stop_early
2020-02-19 12:00:00+00:00,boundary,circuit,0,pause,loss_streak_trigger
2020-02-19 16:00:00+00:00,boundary,entry,1,blocked,circuit_pause
2020-02-19 23:00:00+00:00,boundary,entry,-1,blocked,circuit_pause
2020-02-20 06:00:00+00:00,boundary,entry,1,accepted,
2020-02-20 12:00:00+00:00,boundary,entry,-1,blocked,position_overlap
2020-02-20 22:00:00+00:00,boundary,exit,1,closed,time_stop_early
2020-02-24 14:00:00+00:00,boundary,entry,-1,accepted,
2020-02-24 21:00:00+00:00,boundary,entry,1,blocked,position_overlap
2020-02-25 05:00:00+00:00,boundary,entry,-1,blocked,position_overlap
2020-02-25 11:00:00+00:00,boundary,entry,1,blocked,position_overlap
2020-02-25 20:00:00+00:00,boundary,exit,-1,closed,time_stop_max
2020-02-25 20:00:00+00:00,boundary,entry,-1,blocked,risk_side_cooldown
2020-02-26 03:00:00+00:00,boundary,entry,-1,accepted,
2020-02-26 09:00:00+00:00,boundary,entry,-1,blocked,position_overlap
2020-02-26 15:00:00+00:00,boundary,entry,-1,blocked,position_overlap
2020-02-26 21:00:00+00:00,boundary,entry,-1,blocked,position_overlap
2020-02-27 03:00:00+00:00,boundary,entry,1,blocked,position_overlap
2020-02-27 09:00:00+00:00,boundary,exit,-1,closed,time_stop_max
2020-02-27 09:00:00+00:00,boundary,entry,-1,blocked,risk_side_cooldown
2020-02-27 20:00:00+00:00,boundary,entry,-1,accepted,
2020-02-29 02:00:00+00:00,boundary,exit,-1,closed,time_stop_max
2020-03-06 10:00:00+00:00,boundary,entry,1,accepted,
2020-03-06 17:00:00+00:00,boundary,entry,1,blocked,position_overlap
2020-03-06 23:00:00+00:00,boundary,entry,1,blocked,position_overlap
2020-03-07 02:00:00+00:00,boundary,exit,1,closed,time_stop_early
2020-03-07 06:00:00+00:00,boundary,entry,-1,accepted,
2020-03-07 12:00:00+00:00,boundary,entry,-1,blocked,position_overlap
2020-03-07 16:00:00+00:00,boundary,exit,-1,closed,price_stop
2020-03-07 18:00:00+00:00,boundary,entry,-1,blocked,risk_side_cooldown
2020-03-08 00:00:00+00:00,boundary,entry,-1,accepted,
2020-03-08 09:00:00+00:00,boundary,entry,-1,blocked,position_overlap
2020-03-08 15:00:00+00:00,boundary,entry,-1,blocked,position_overlap
2020-03-08 22:00:00+00:00,boundary,entry,-1,blocked,position_overlap
2020-03-09 04:00:00+00:00,boundary,entry,-1,blocked,position_overlap
2020-03-09 05:00:00+00:00,boundary,exit,-1,closed,state_stop
2020-04-18 16:00:00+00:00,boundary,entry,-1,accepted,
2020-04-18 22:00:00+00:00,boundary,exit,-1,closed,price_stop
2020-04-18 22:00:00+00:00,boundary,entry,1,accepted,
2020-04-19 00:00:00+00:00,boundary,exit,1,closed,price_stop
2020-04-20 00:00:00+00:00,boundary,entry,1,accepted,
2020-04-20 07:00:00+00:00,boundary,entry,1,blocked,position_overlap
2020-04-20 10:00:00+00:00,boundary,exit,1,closed,price_stop
2020-04-20 10:00:00+00:00,boundary,circuit,0,pause,loss_streak_trigger
2020-04-20 14:00:00+00:00,boundary,entry,1,blocked,circuit_pause
2020-04-20 21:00:00+00:00,boundary,entry,-1,blocked,circuit_pause
2020-04-21 04:00:00+00:00,boundary,entry,-1,accepted,
2020-04-21 10:00:00+00:00,boundary,entry,-1,blocked,position_overlap
2020-04-21 17:00:00+00:00,boundary,entry,1,blocked,position_overlap
2020-04-21 20:00:00+00:00,boundary,exit,-1,closed,time_stop_early
2020-04-21 23:00:00+00:00,boundary,entry,-1,blocked,risk_side_cooldown
2020-04-22 05:00:00+00:00,boundary,entry,1,accepted,
2020-04-22 11:00:00+00:00,boundary,entry,1,blocked,position_overlap
2020-04-22 17:00:00+00:00,boundary,entry,-1,blocked,position_overlap
2020-04-23 01:00:00+00:00,boundary,entry,1,blocked,position_overlap
2020-04-23 09:00:00+00:00,boundary,entry,1,blocked,position_overlap
2020-04-23 11:00:00+00:00,boundary,exit,1,closed,time_stop_max
2020-04-23 21:00:00+00:00,boundary,entry,1,accepted,
2020-04-24 04:00:00+00:00,boundary,entry,1,blocked,position_overlap
2020-04-24 10:00:00+00:00,boundary,entry,-1,blocked,position_overlap
2020-04-24 13:00:00+00:00,boundary,exit,1,closed,time_stop_early
2020-04-24 16:00:00+00:00,boundary,entry,1,blocked,risk_side_cooldown
2020-04-25 00:00:00+00:00,boundary,entry,-1,accepted,
2020-04-25 08:00:00+00:00,boundary,entry,-1,blocked,position_overlap
2020-04-25 15:00:00+00:00,boundary,exit,-1,closed,price_stop
2020-04-25 15:00:00+00:00,boundary,entry,-1,blocked,risk_side_cooldown
2020-04-25 21:00:00+00:00,boundary,entry,-1,accepted,
2020-04-26 01:00:00+00:00,boundary,exit,-1,closed,price_stop
2020-04-26 01:00:00+00:00,boundary,circuit,0,pause,loss_streak_trigger
2020-04-28 01:00:00+00:00,boundary,entry,-1,accepted,
2020-04-28 08:00:00+00:00,boundary,entry,-1,blocked,position_overlap
2020-04-28 14:00:00+00:00,boundary,entry,-1,blocked,position_overlap
2020-04-28 17:00:00+00:00,boundary,exit,-1,closed,time_stop_early
2020-04-28 22:00:00+00:00,boundary,entry,1,accepted,
2020-04-30 04:00:00+00:00,boundary,exit,1,closed,time_stop_max
2020-05-26 20:00:00+00:00,boundary,entry,1,accepted,
2020-05-27 02:00:00+00:00,boundary,entry,-1,blocked,position_overlap
2020-05-28 02:00:00+00:00,boundary,exit,1,closed,time_stop_max
2020-05-29 22:00:00+00:00,boundary,entry,1,accepted,
2020-05-30 04:00:00+00:00,boundary,entry,1,blocked,position_overlap
2020-05-30 11:00:00+00:00,boundary,entry,1,blocked,position_overlap
2020-05-30 20:00:00+00:00,boundary,entry,-1,blocked,position_overlap
2020-05-31 03:00:00+00:00,boundary,entry,-1,blocked,position_overlap
2020-05-31 04:00:00+00:00,boundary,exit,1,closed,time_stop_max
2020-05-31 09:00:00+00:00,boundary,entry,1,accepted,
2020-05-31 14:00:00+00:00,boundary,exit,1,closed,price_stop
2020-05-31 21:00:00+00:00,boundary,entry,-1,accepted,
2020-06-01 01:00:00+00:00,boundary,exit,-1,closed,price_stop
2020-06-01 04:00:00+00:00,boundary,entry,-1,blocked,risk_side_cooldown
2020-06-01 12:00:00+00:00,boundary,entry,1,accepted,
2020-06-01 15:00:00+00:00,boundary,exit,1,closed,early_failure
2020-06-01 15:00:00+00:00,boundary,circuit,0,pause,loss_streak_trigger
2020-06-01 19:00:00+00:00,boundary,entry,-1,blocked,circuit_pause
2020-06-02 02:00:00+00:00,boundary,entry,-1,blocked,circuit_pause
2020-06-02 10:00:00+00:00,boundary,entry,1,accepted,
2020-06-02 14:00:00+00:00,boundary,exit,1,closed,price_stop
2020-06-03 00:00:00+00:00,boundary,entry,1,accepted,
2020-06-03 06:00:00+00:00,boundary,entry,1,blocked,position_overlap
2020-06-03 13:00:00+00:00,boundary,entry,-1,blocked,position_overlap
2020-06-03 21:00:00+00:00,boundary,entry,-1,blocked,position_overlap
2020-06-04 05:00:00+00:00,boundary,entry,-1,blocked,position_overlap
2020-06-04 06:00:00+00:00,boundary,exit,1,closed,time_stop_max
2020-06-04 13:00:00+00:00,boundary,entry,1,accepted,
2020-06-04 19:00:00+00:00,boundary,entry,1,blocked,position_overlap
2020-06-05 03:00:00+00:00,boundary,entry,-1,blocked,position_overlap
2020-06-05 10:00:00+00:00,boundary,exit,1,closed,time_stop_early
2020-06-05 10:00:00+00:00,boundary,entry,-1,accepted,
2020-06-06 01:00:00+00:00,boundary,entry,-1,blocked,position_overlap
2020-06-06 08:00:00+00:00,boundary,entry,-1,blocked,position_overlap
2020-06-06 14:00:00+00:00,boundary,entry,-1,blocked,position_overlap
2020-06-06 16:00:00+00:00,boundary,exit,-1,closed,time_stop_max
2020-06-06 20:00:00+00:00,boundary,entry,1,accepted,
2020-06-07 05:00:00+00:00,boundary,entry,-1,blocked,position_overlap
2020-06-07 08:00:00+00:00,boundary,exit,1,closed,price_stop
2020-06-07 11:00:00+00:00,boundary,entry,-1,accepted,
2020-06-07 17:00:00+00:00,boundary,entry,1,blocked,position_overlap
2020-06-07 19:00:00+00:00,boundary,exit,-1,closed,price_stop
2020-06-08 00:00:00+00:00,boundary,entry,1,accepted,
2020-06-08 07:00:00+00:00,boundary,entry,-1,blocked,position_overlap
2020-06-08 08:00:00+00:00,boundary,exit,1,closed,price_stop
2020-06-08 08:00:00+00:00,boundary,circuit,0,pause,loss_streak_trigger
2020-06-08 13:00:00+00:00,boundary,entry,-1,blocked,circuit_pause
2020-06-08 21:00:00+00:00,boundary,entry,1,blocked,circuit_pause
2020-06-09 09:00:00+00:00,boundary,entry,-1,accepted,
2020-06-09 12:00:00+00:00,boundary,exit,-1,closed,price_stop
2020-06-09 19:00:00+00:00,boundary,entry,1,accepted,
2020-06-10 01:00:00+00:00,boundary,entry,1,blocked,position_overlap
2020-06-10 07:00:00+00:00,boundary,entry,-1,blocked,position_overlap
2020-06-10 11:00:00+00:00,boundary,exit,1,closed,time_stop_early
2020-06-10 14:00:00+00:00,boundary,entry,1,blocked,risk_side_cooldown
2020-06-10 22:00:00+00:00,boundary,entry,1,accepted,
2020-06-11 06:00:00+00:00,boundary,exit,1,closed,price_stop
2020-06-11 06:00:00+00:00,boundary,circuit,0,pause,loss_streak_trigger
2020-06-11 06:00:00+00:00,boundary,entry,-1,blocked,circuit_pause
2020-06-11 12:00:00+00:00,boundary,entry,-1,blocked,circuit_pause
2020-06-11 21:00:00+00:00,boundary,entry,1,blocked,circuit_pause
2020-06-12 05:00:00+00:00,boundary,entry,1,accepted,
2020-06-12 13:00:00+00:00,boundary,entry,1,blocked,position_overlap
2020-06-12 19:00:00+00:00,boundary,entry,1,blocked,position_overlap
2020-06-13 02:00:00+00:00,boundary,entry,-1,blocked,position_overlap
2020-06-13 10:00:00+00:00,boundary,entry,-1,blocked,position_overlap
2020-06-13 11:00:00+00:00,boundary,exit,1,closed,time_stop_max
2020-06-13 17:00:00+00:00,boundary,entry,-1,accepted,
2020-06-13 23:00:00+00:00,boundary,entry,1,blocked,position_overlap
2020-06-14 06:00:00+00:00,boundary,entry,-1,blocked,position_overlap
2020-06-14 10:00:00+00:00,boundary,exit,-1,closed,time_stop_early
2020-06-14 12:00:00+00:00,boundary,entry,-1,blocked,risk_side_cooldown
2020-06-14 18:00:00+00:00,boundary,entry,-1,accepted,
2020-06-15 01:00:00+00:00,boundary,entry,-1,blocked,position_overlap
2020-06-15 08:00:00+00:00,boundary,entry,1,blocked,position_overlap
2020-06-15 15:00:00+00:00,boundary,entry,1,blocked,position_overlap
2020-06-15 18:00:00+00:00,boundary,exit,-1,closed,time_stop_early
2020-06-16 02:00:00+00:00,boundary,entry,1,accepted,
2020-06-16 08:00:00+00:00,boundary,entry,-1,blocked,position_overlap
2020-06-16 14:00:00+00:00,boundary,entry,-1,blocked,position_overlap
2020-06-16 22:00:00+00:00,boundary,entry,1,blocked,position_overlap
2020-06-17 01:00:00+00:00,boundary,exit,1,closed,time_stop_early
2020-06-17 04:00:00+00:00,boundary,entry,1,blocked,risk_side_cooldown
2020-06-17 12:00:00+00:00,boundary,entry,1,accepted,
2020-06-17 14:00:00+00:00,boundary,exit,1,closed,price_stop
2020-06-17 14:00:00+00:00,boundary,circuit,0,pause,loss_streak_trigger
2020-06-17 19:00:00+00:00,boundary,entry,-1,blocked,circuit_pause
2020-06-18 02:00:00+00:00,boundary,entry,-1,blocked,circuit_pause
2020-06-18 09:00:00+00:00,boundary,entry,-1,accepted,
2020-06-18 15:00:00+00:00,boundary,entry,-1,blocked,position_overlap
2020-06-18 23:00:00+00:00,boundary,entry,1,blocked,position_overlap
2020-06-19 05:00:00+00:00,boundary,entry,1,blocked,position_overlap
2020-06-19 14:00:00+00:00,boundary,entry,-1,blocked,position_overlap
2020-06-19 15:00:00+00:00,boundary,exit,-1,closed,time_stop_max
2020-06-19 20:00:00+00:00,boundary,entry,1,accepted,
2020-06-20 02:00:00+00:00,boundary,entry,1,blocked,position_overlap
2020-06-20 08:00:00+00:00,boundary,entry,-1,blocked,position_overlap
2020-06-20 11:00:00+00:00,boundary,exit,1,closed,price_stop
2020-06-20 14:00:00+00:00,boundary,entry,-1,accepted,
2020-06-20 20:00:00+00:00,boundary,entry,1,blocked,position_overlap
2020-06-20 22:00:00+00:00,boundary,exit,-1,closed,price_stop
2020-06-21 04:00:00+00:00,boundary,entry,-1,accepted,
2020-06-21 15:00:00+00:00,boundary,entry,1,blocked,position_overlap
2020-06-21 22:00:00+00:00,boundary,entry,-1,blocked,position_overlap
2020-06-22 01:00:00+00:00,boundary,exit,-1,closed,time_stop_early
2020-06-22 01:00:00+00:00,boundary,circuit,0,pause,loss_streak_trigger
2020-06-22 05:00:00+00:00,boundary,entry,1,blocked,circuit_pause
2020-06-22 11:00:00+00:00,boundary,entry,1,blocked,circuit_pause
2020-06-22 17:00:00+00:00,boundary,entry,1,accepted,
2020-06-23 00:00:00+00:00,boundary,entry,-1,blocked,position_overlap
2020-06-23 07:00:00+00:00,boundary,entry,1,blocked,position_overlap
2020-06-23 13:00:00+00:00,boundary,entry,1,blocked,position_overlap
2020-06-23 20:00:00+00:00,boundary,entry,-1,blocked,position_overlap
2020-06-23 23:00:00+00:00,boundary,exit,1,closed,time_stop_max
2020-06-24 05:00:00+00:00,boundary,entry,-1,accepted,
2020-06-24 11:00:00+00:00,boundary,entry,-1,blocked,position_overlap
2020-06-24 17:00:00+00:00,boundary,entry,1,blocked,position_overlap
2020-06-24 23:00:00+00:00,boundary,entry,-1,blocked,position_overlap
2020-06-25 06:00:00+00:00,boundary,entry,1,blocked,position_overlap
2020-06-25 11:00:00+00:00,boundary,exit,-1,closed,time_stop_max
2020-06-25 12:00:00+00:00,boundary,entry,-1,blocked,risk_side_cooldown
2020-06-25 20:00:00+00:00,boundary,entry,-1,accepted,
2020-06-26 02:00:00+00:00,boundary,entry,1,blocked,position_overlap
2020-06-26 09:00:00+00:00,boundary,entry,1,blocked,position_overlap
2020-06-26 17:00:00+00:00,boundary,entry,1,blocked,position_overlap
2020-06-26 23:00:00+00:00,boundary,entry,-1,blocked,position_overlap
2020-06-27 02:00:00+00:00,boundary,exit,-1,closed,time_stop_max
2020-06-27 05:00:00+00:00,boundary,entry,1,accepted,
2020-06-27 12:00:00+00:00,boundary,entry,1,blocked,position_overlap
2020-06-27 16:00:00+00:00,boundary,exit,1,closed,price_stop
2020-06-27 19:00:00+00:00,boundary,entry,-1,accepted,
2020-06-27 21:00:00+00:00,boundary,exit,-1,closed,price_stop
2020-06-28 05:00:00+00:00,boundary,entry,-1,accepted,
2020-06-28 08:00:00+00:00,boundary,exit,-1,closed,price_stop
2020-06-28 08:00:00+00:00,boundary,circuit,0,pause,loss_streak_trigger
2020-06-28 11:00:00+00:00,boundary,entry,-1,blocked,circuit_pause
2020-06-28 19:00:00+00:00,boundary,entry,-1,blocked,circuit_pause
2020-06-29 01:00:00+00:00,boundary,entry,1,accepted,
2020-06-29 06:00:00+00:00,boundary,exit,1,closed,early_failure
2020-06-29 09:00:00+00:00,boundary,entry,1,blocked,risk_side_cooldown
2020-06-29 15:00:00+00:00,boundary,entry,1,accepted,
2020-06-29 21:00:00+00:00,boundary,entry,1,blocked,position_overlap
2020-06-30 04:00:00+00:00,boundary,entry,-1,blocked,position_overlap
