timestamp,equity,peak,drawdown,trade_return,engine
2019-12-22 07:00:00+00:00,0.9942410789137963,1.0,-0.005758921086203683,-0.005758921086203637,boundary
2019-12-23 18:00:00+00:00,1.0240524922326415,1.0240524922326415,0.0,0.02998408932309853,boundary
2019-12-24 10:00:00+00:00,1.0220537825094334,1.0240524922326415,-0.0019517649128030223,-0.0019517649128028656,boundary
2019-12-25 21:00:00+00:00,1.0291952872966263,1.0291952872966263,0.0,0.006987406053777724,boundary
2019-12-26 16:00:00+00:00,1.0182230279019082,1.0291952872966263,-0.010661008197519806,-0.01066100819751976,boundary
2019-12-26 19:00:00+00:00,1.0068205182945977,1.0291952872966263,-0.021740061656131515,-0.011198440120536123,boundary
2019-12-27 11:00:00+00:00,0.9982258744847907,1.0291952872966263,-0.030090900331639303,-0.008536420994245297,boundary
2019-12-28 08:00:00+00:00,0.9904114648502731,1.0291952872966263,-0.037683637813991755,-0.007828298017771584,boundary
2019-12-29 05:00:00+00:00,0.9881625648211037,1.0291952872966263,-0.039868743067511314,-0.002270672451786869,boundary
2019-12-30 00:00:00+00:00,0.9853174570186638,1.0291952872966263,-0.04263314340781321,-0.002879190027761112,boundary
2019-12-31 00:00:00+00:00,0.9768425746287744,1.0291952872966263,-0.050867617947771726,-0.008601169429731059,boundary
2019-12-31 14:00:00+00:00,0.9652836679852999,1.0291952872966263,-0.06209863191193021,-0.011832926761886142,boundary
2020-01-02 02:00:00+00:00,0.961737275659174,1.0291952872966263,-0.06554442336657351,-0.00367393797672728,boundary
2020-01-03 01:00:00+00:00,0.9480474813392324,1.0291952872966263,-0.07884587789995012,-0.014234442884163489,boundary
2020-01-04 04:00:00+00:00,0.9449895490599517,1.0291952872966263,-0.08181706550353218,-0.003225505409244887,boundary
2020-01-05 15:00:00+00:00,0.9561533786747871,1.0291952872966263,-0.07096992137779556,0.011813706962093874,boundary
2020-01-06 02:00:00+00:00,0.944647085928719,1.0291952872966263,-0.08214981394832166,-0.01203394037263723,boundary
2020-01-06 22:00:00+00:00,0.9290306633723107,1.0291952872966263,-0.09732324385920654,-0.016531488625781642,boundary
2020-01-07 18:00:00+00:00,0.9043236888254321,1.0291952872966263,-0.12132935314850968,-0.026594358529775607,boundary
2020-01-08 17:00:00+00:00,0.8659837367480255,1.0291952872966263,-0.1585817119094146,-0.04239627088305493,boundary
2020-01-09 11:00:00+00:00,0.8407817598681521,1.0291952872966263,-0.1830687817502329,-0.029102136461029725,boundary
2020-01-24 11:00:00+00:00,0.8341867144488155,1.0291952872966263,-0.1894767448460022,-0.0078439444504252,boundary
2020-01-26 10:00:00+00:00,0.8457214595044762,1.0291952872966263,-0.17826920707544092,0.013827533879249333,boundary
2020-01-27 22:00:00+00:00,0.88501928548307,1.0291952872966263,-0.14008614651963824,0.046466629806956976,boundary
2020-01-28 22:00:00+00:00,0.8718766607762031,1.0291952872966263,-0.152855953055955,-0.014850099791546566,boundary
2020-01-29 18:00:00+00:00,0.8659385402862704,1.0291952872966263,-0.15862562627854648,-0.006810734542023587,boundary
2020-01-30 14:00:00+00:00,0.8634317406960531,1.0291952872966263,-0.16106131523005918,-0.0028948931980651944,boundary
2020-02-06 18:00:00+00:00,0.8918776095791676,1.0291952872966263,-0.13342237320008454,0.03294512761388995,boundary
2020-02-07 22:00:00+00:00,0.8873617176650601,1.0291952872966263,-0.13781016234938137,-0.005063353834208593,boundary
2020-02-09 14:00:00+00:00,0.9119028305925531,1.0291952872966263,-0.11396520966605261,0.027656267381095435,boundary
2020-02-10 05:00:00+00:00,0.8940632226238686,1.0291952872966263,-0.1312987596627141,-0.019563058003770294,boundary
2020-02-10 21:00:00+00:00,0.8908917287725742,1.0291952872966263,-0.13438028742565689,-0.0035472814125904846,boundary
2020-02-11 15:00:00+00:00,0.8744129126300922,1.0291952872966263,-0.15039164731612686,-0.018496990835447046,boundary
2020-02-13 07:00:00+00:00,0.8722624132673873,1.0291952872966263,-0.1524811432448866,-0.0024593636846424556,boundary
2020-02-15 16:00:00+00:00,0.8625343803694442,1.0291952872966263,-0.1619332200450977,-0.011152644834830205,boundary
2020-02-16 14:00:00+00:00,0.8583249494439228,1.0291952872966263,-0.16602324161581272,-0.004880305088497859,boundary
2020-02-18 02:00:00+00:00,0.8571016909637765,1.0291952872966263,-0.167211799798351,-0.0014251694313892158,boundary
2020-02-18 09:00:00+00:00,0.8453079393130224,1.0291952872966263,-0.1786709968976038,-0.013760037782089184,boundary
2020-02-18 15:00:00+00:00,0.8326092505732959,1.0291952872966263,-0.19100946064347069,-0.015022559411954139,boundary
2020-02-19 12:00:00+00:00,0.8270637814766467,1.0291952872966263,-0.19639762085475132,-0.006660350089589827,boundary
2020-02-20 22:00:00+00:00,0.8257576862623317,1.0291952872966263,-0.19766666593340265,-0.0015791952731662548,boundary
2020-02-25 20:00:00+00:00,0.8590214520656155,1.0291952872966263,-0.16534649675476476,0.040282720169214796,boundary
2020-02-27 09:00:00+00:00,0.8977007458977145,1.0291952872966263,-0.127764422381205,0.0450271570507234,boundary
2020-02-29 02:00:00+00:00,0.9137457368577586,1.0291952872966263,-0.11217458131013947,0.017873429462285696,boundary
2020-03-07 02:00:00+00:00,0.9087548801158044,1.0291952872966263,-0.11702386191174774,-0.005461975405890283,boundary
2020-03-07 16:00:00+00:00,0.8981899820280709,1.0291952872966263,-0.12728906446187227,-0.011625685120268247,boundary
2020-03-09 05:00:00+00:00,0.984767034182099,1.0291952872966263,-0.04316795234384185,0.09639057870423055,boundary
2020-04-18 22:00:00+00:00,0.9740509064286421,1.0291952872966263,-0.05358009461239499,-0.010881891230606743,boundary
2020-04-19 00:00:00+00:00,0.9632004408012264,1.0291952872966263,-0.06412276397878558,-0.011139526236055696,boundary
2020-04-20 10:00:00+00:00,0.9519543143843721,1.0291952872966263,-0.0750498703847956,-0.011675790355223769,boundary
2020-04-21 20:00:00+00:00,0.9458865562502824,1.0291952872966263,-0.08094550380731913,-0.006374001401541605,boundary
2020-04-23 11:00:00+00:00,0.9762002546662519,1.0291952872966263,-0.05149171715464784,0.03204792183128196,boundary
2020-04-24 13:00:00+00:00,0.9612442249797786,1.0291952872966263,-0.06602348762724508,-0.015320657431693262,boundary
2020-04-25 15:00:00+00:00,0.934088301703419,1.0291952872966263,-0.09240907606856963,-0.02825080512388074,boundary
2020-04-26 01:00:00+00:00,0.9257792160823909,1.0291952872966263,-0.1004824570134567,-0.00889539629805398,boundary
2020-04-28 17:00:00+00:00,0.920097049488877,1.0291952872966263,-0.10600343700981785,-0.006137712420850104,boundary
2020-04-30 04:00:00+00:00,1.0869926790271094,1.0869926790271094,0.0,0.18138915849251408,boundary
2020-05-28 02:00:00+00:00,1.1279470858175853,1.1279470858175853,0.0,0.037676800939571424,boundary
2020-05-31 04:00:00+00:00,1.141803981691589,1.141803981691589,0.0,0.01228505844665544,boundary
2020-05-31 14:00:00+00:00,1.1298664049442606,1.141803981691589,-0.010455014116908967,-0.010455014116908922,boundary
2020-06-01 01:00:00+00:00,1.1184466233586101,1.141803981691589,-0.020456539570281485,-0.010107196333723988,boundary
2020-06-02 15:00:00+00:00,1.0878691634632267,1.141803981691589,-0.04723649513680761,-0.02733922143156149,boundary
2020-06-04 05:00:00+00:00,1.0793516680435875,1.141803981691589,-0.05469617784611158,-0.007829521881587097,boundary
2020-06-05 10:00:00+00:00,1.071463997085616,1.141803981691589,-0.06160425583887352,-0.00730778595290311,boundary
2020-06-06 16:00:00+00:00,1.0793236921994072,1.141803981691589,-0.05472067928824087,0.007335472899854524,boundary
2020-06-07 08:00:00+00:00,1.0680610777423714,1.141803981691589,-0.0645845566591624,-0.010434881156074004,boundary
2020-06-07 19:00:00+00:00,1.0541649969129654,1.141803981691589,-0.07675484249825959,-0.013010567578006737,boundary
2020-06-08 08:00:00+00:00,1.042345632317577,1.141803981691589,-0.0871063255767105,-0.011212063225396762,boundary
2020-06-09 12:00:00+00:00,1.0335102033537904,1.141803981691589,-0.09484445673184705,-0.008476486771611124,boundary
2020-06-10 11:00:00+00:00,1.031792847153414,1.141803981691589,-0.09634852943426686,-0.0016616731937463922,boundary
2020-06-11 06:00:00+00:00,1.0209573448711693,1.141803981691589,-0.10583833894271832,-0.010501625701455918,boundary
2020-06-13 11:00:00+00:00,1.0219031700119388,1.141803981691589,-0.10500997859721639,0.0009264100459445603,boundary
2020-06-14 10:00:00+00:00,1.0203331583933204,1.141803981691589,-0.10638500587317001,-0.001536360454386275,boundary
2020-06-15 18:00:00+00:00,1.0155467160471672,1.141803981691589,-0.11057700592125363,-0.004691058314413919,boundary
2020-06-17 01:00:00+00:00,1.0138896218390594,1.141803981691589,-0.11202830074477743,-0.0016317262238389571,boundary
2020-06-17 14:00:00+00:00,1.0009843296342549,1.141803981691589,-0.12333084690132978,-0.012728498178525682,boundary
2020-06-19 15:00:00+00:00,1.0025417425498044,1.141803981691589,-0.12196685365859983,0.001555881415365047,boundary
2020-06-20 11:00:00+00:00,0.9930186256173447,1.141803981691589,-0.1303072667988231,-0.009498972988635068,boundary
2020-06-20 22:00:00+00:00,0.9834818188314897,1.141803981691589,-0.13865966960944054,-0.009603854892375318,boundary
